"{'ALTITUDE-DEG': 56.10179115655, 'AZIMUTH-DEG': 116.34534074364, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27414219485, 'DECLINATION-DEG': 23.26755803984, 'DRA_COSDEC-DEG_PER_SEC': 0.08478041819, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.20371066, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-109.65570843869496, 4622.497193704873, 4381.516894721358], 'PHASE_ANGLE-DEG': 37.08170414017, 'RANGE-KM': 1408.051039451366, 'RANGE_RATE-KM_PER_SEC': -1.770009138515, 'RIGHT_ASCENSION-DEG': 124.37635523643, 'SATELLITE_GCRS_KM': [-840.0195155166978, 5690.111491010921, 4937.732816102907], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 69.36134567177, 'AZIMUTH-DEG': 205.9165230129, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31203707974, 'DECLINATION-DEG': 24.64892967999, 'DRA_COSDEC-DEG_PER_SEC': 0.02852819454, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5593900117, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.3467590224623, -4618.161441819634, 4382.119801657943], 'PHASE_ANGLE-DEG': 62.41702001304, 'RANGE-KM': 1277.233263491947, 'RANGE_RATE-KM_PER_SEC': 1.949584742716, 'RIGHT_ASCENSION-DEG': 257.49441828465, 'SATELLITE_GCRS_KM': [-467.7115527063681, -5751.472255525006, 4914.799019766736], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.33299043161, 'AZIMUTH-DEG': 205.87901092486, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31195107023, 'DECLINATION-DEG': 24.61773637565, 'DRA_COSDEC-DEG_PER_SEC': 0.02850914889, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559391169, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.3130886987142, -4618.163094082915, 4382.119722581743], 'PHASE_ANGLE-DEG': 62.40527717298, 'RANGE-KM': 1277.428340658584, 'RANGE_RATE-KM_PER_SEC': 1.952742783791, 'RIGHT_ASCENSION-DEG': 257.4975549787, 'SATELLITE_GCRS_KM': [-467.7169735466749, -5751.943767257528, 4914.248125635756], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.30462331856, 'AZIMUTH-DEG': 205.8415943354, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31186492284, 'DECLINATION-DEG': 24.58653912866, 'DRA_COSDEC-DEG_PER_SEC': 0.02849010694, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5593923265, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.2794048135791, -4618.164746765463, 4382.119643473688], 'PHASE_ANGLE-DEG': 62.39354021037, 'RANGE-KM': 1277.623812185078, 'RANGE_RATE-KM_PER_SEC': 1.955900630826, 'RIGHT_ASCENSION-DEG': 257.5006900574, 'SATELLITE_GCRS_KM': [-467.72239229221117, -5752.415416142024, 4913.696964781666], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.27626720461, 'AZIMUTH-DEG': 205.80430289364, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31177870711, 'DECLINATION-DEG': 24.55536304767, 'DRA_COSDEC-DEG_PER_SEC': 0.02847108402, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5593934837, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.24573446573578, -4618.166398537689, 4382.119564397412], 'PHASE_ANGLE-DEG': 62.38181857051, 'RANGE-KM': 1277.819520667164, 'RANGE_RATE-KM_PER_SEC': 1.959055741888, 'RIGHT_ASCENSION-DEG': 257.50382100239, 'SATELLITE_GCRS_KM': [-467.7278045837722, -5752.886822730235, 4913.145980621212], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.24789931824, 'AZIMUTH-DEG': 205.76710613555, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31169235389, 'DECLINATION-DEG': 24.52418305156, 'DRA_COSDEC-DEG_PER_SEC': 0.02845206481, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5593946413, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.2120505564996, -4618.168050728983, 4382.11948528928], 'PHASE_ANGLE-DEG': 62.37010282237, 'RANGE-KM': 1278.015623469823, 'RANGE_RATE-KM_PER_SEC': 1.962210654818, 'RIGHT_ASCENSION-DEG': 257.50695033739, 'SATELLITE_GCRS_KM': [-467.73321477677837, -5753.358366419388, 4912.594729711626], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.21954253154, 'AZIMUTH-DEG': 205.73003353792, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31160593288, 'DECLINATION-DEG': 24.49302423505, 'DRA_COSDEC-DEG_PER_SEC': 0.02843306461, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5593957985, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.1783801846751, -4618.169702010151, 4382.119406212932], 'PHASE_ANGLE-DEG': 62.35840239411, 'RANGE-KM': 1278.211962680663, 'RANGE_RATE-KM_PER_SEC': 1.965362829946, 'RIGHT_ASCENSION-DEG': 257.51007554862, 'SATELLITE_GCRS_KM': [-467.73861851902194, -5753.829667845949, 4912.04365554197], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.19117407195, 'AZIMUTH-DEG': 205.69305481739, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31151937479, 'DECLINATION-DEG': 24.46186153088, 'DRA_COSDEC-DEG_PER_SEC': 0.0284140681, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559396956, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.14469625124207, -4618.171353710199, 4382.119327104723], 'PHASE_ANGLE-DEG': 62.3467078717, 'RANGE-KM': 1278.40869617214, 'RANGE_RATE-KM_PER_SEC': 1.968514802887, 'RIGHT_ASCENSION-DEG': 257.51319915517, 'SATELLITE_GCRS_KM': [-467.7440201592892, -5754.301106322628, 4911.492314596884], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.16281681157, 'AZIMUTH-DEG': 205.65619927978, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31143274947, 'DECLINATION-DEG': 24.43072001982, 'DRA_COSDEC-DEG_PER_SEC': 0.02839509059, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5593981133, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.1110258553403, -4618.173004500309, 4382.119248028301], 'PHASE_ANGLE-DEG': 62.33502866621, 'RANGE-KM': 1278.605665524034, 'RANGE_RATE-KM_PER_SEC': 1.971664036276, 'RIGHT_ASCENSION-DEG': 257.51631864787, 'SATELLITE_GCRS_KM': [-467.74941535214066, -5754.772302570327, 4910.941150438129], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.13444797695, 'AZIMUTH-DEG': 205.61943682091, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31134598746, 'DECLINATION-DEG': 24.39957464848, 'DRA_COSDEC-DEG_PER_SEC': 0.02837611679, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559399271, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.0773418979251, -4618.174655709097, 4382.119168920017], 'PHASE_ANGLE-DEG': 62.32335538062, 'RANGE-KM': 1278.803029115689, 'RANGE_RATE-KM_PER_SEC': 1.974813063324, 'RIGHT_ASCENSION-DEG': 257.51943654117, 'SATELLITE_GCRS_KM': [-467.7548084397269, -5755.243635817094, 4910.389719477885], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.10609044002, 'AZIMUTH-DEG': 205.58279657699, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31125915879, 'DECLINATION-DEG': 24.36845048363, 'DRA_COSDEC-DEG_PER_SEC': 0.02835716196, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559400428, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.04367147784492, -4618.176306008159, 4382.119089843519], 'PHASE_ANGLE-DEG': 62.31169740888, 'RANGE-KM': 1279.000628019715, 'RANGE_RATE-KM_PER_SEC': 1.977959349185, 'RIGHT_ASCENSION-DEG': 257.52255033051, 'SATELLITE_GCRS_KM': [-467.7601950828536, -5755.714726868711, 4909.83846535015], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.07772142662, 'AZIMUTH-DEG': 205.54624862151, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31117219382, 'DECLINATION-DEG': 24.33732248579, 'DRA_COSDEC-DEG_PER_SEC': 0.02833821083, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594015857, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-216.0099874963558, -4618.177956725693, 4382.1190107351595], 'PHASE_ANGLE-DEG': 62.300045371, 'RANGE-KM': 1279.198621121823, 'RANGE_RATE-KM_PER_SEC': 1.981105424641, 'RIGHT_ASCENSION-DEG': 257.52566252573, 'SATELLITE_GCRS_KM': [-467.76557961705396, -5756.185954868509, 4909.286944394731], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.04936380835, 'AZIMUTH-DEG': 205.50982192256, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31108516275, 'DECLINATION-DEG': 24.30621570773, 'DRA_COSDEC-DEG_PER_SEC': 0.02831927865, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559402743, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.9763170522131, -4618.179606533699, 4382.118931658586], 'PHASE_ANGLE-DEG': 62.28840864376, 'RANGE-KM': 1279.396848987866, 'RANGE_RATE-KM_PER_SEC': 1.984248757172, 'RIGHT_ASCENSION-DEG': 257.52877062683, 'SATELLITE_GCRS_KM': [-467.770957710385, -5756.656940706707, 4908.735600318261], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 69.02099481051, 'AZIMUTH-DEG': 205.47348672984, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31099799578, 'DECLINATION-DEG': 24.2751051239, 'DRA_COSDEC-DEG_PER_SEC': 0.02830035018, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594039005, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.94263304665, -4618.18125675998, 4382.118852550154], 'PHASE_ANGLE-DEG': 62.27677786424, 'RANGE-KM': 1279.595471009518, 'RANGE_RATE-KM_PER_SEC': 1.987391875215, 'RIGHT_ASCENSION-DEG': 257.53187713906, 'SATELLITE_GCRS_KM': [-467.77633369150675, -5757.1280634420555, 4908.183989388056], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.99263730421, 'AZIMUTH-DEG': 205.43727184453, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31091076326, 'DECLINATION-DEG': 24.24401577301, 'DRA_COSDEC-DEG_PER_SEC': 0.02828144065, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594050577, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.90896257855448, -4618.182906076923, 4382.118773473505], 'PHASE_ANGLE-DEG': 62.26516239209, 'RANGE-KM': 1279.794327246368, 'RANGE_RATE-KM_PER_SEC': 1.990532248662, 'RIGHT_ASCENSION-DEG': 257.53497956698, 'SATELLITE_GCRS_KM': [-467.7817032349701, -5757.598944049633, 4907.632555382955], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.96426851439, 'AZIMUTH-DEG': 205.40114769111, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31082339524, 'DECLINATION-DEG': 24.21292264349, 'DRA_COSDEC-DEG_PER_SEC': 0.02826253482, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594062153, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.87527854882265, -4618.184555811957, 4382.1186943649955], 'PHASE_ANGLE-DEG': 62.25355288141, 'RANGE-KM': 1279.99357759552, 'RANGE_RATE-KM_PER_SEC': 1.993672403647, 'RIGHT_ASCENSION-DEG': 257.53808041128, 'SATELLITE_GCRS_KM': [-467.7870706622965, -5758.069961503449, 4907.080854497979], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.93591131152, 'AZIMUTH-DEG': 205.36514290532, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31073596225, 'DECLINATION-DEG': 24.18185075997, 'DRA_COSDEC-DEG_PER_SEC': 0.0282436479, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594073725, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.84160805667426, -4618.186204637842, 4382.118615288271], 'PHASE_ANGLE-DEG': 62.2419586747, 'RANGE-KM': 1280.193061610734, 'RANGE_RATE-KM_PER_SEC': 1.996809812371, 'RIGHT_ASCENSION-DEG': 257.54117718104, 'SATELLITE_GCRS_KM': [-467.79243165556454, -5758.540736863019, 4906.529330584589], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.90754292029, 'AZIMUTH-DEG': 205.32922808497, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31064839414, 'DECLINATION-DEG': 24.15077512488, 'DRA_COSDEC-DEG_PER_SEC': 0.0282247647, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.55940853, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.80792400299316, -4618.187853881614, 4382.118536179688], 'PHASE_ANGLE-DEG': 62.23037044313, 'RANGE-KM': 1280.392939694225, 'RANGE_RATE-KM_PER_SEC': 1.999946998516, 'RIGHT_ASCENSION-DEG': 257.54427237238, 'SATELLITE_GCRS_KM': [-467.7977905294213, -5759.011649017975, 4905.977539765075], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.87918621043, 'AZIMUTH-DEG': 205.29343170158, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31056076161, 'DECLINATION-DEG': 24.11972074873, 'DRA_COSDEC-DEG_PER_SEC': 0.02820590039, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559409687, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.77425348670212, -4618.189502216453, 4382.118457102887], 'PHASE_ANGLE-DEG': 62.21879751202, 'RANGE-KM': 1280.593050894335, 'RANGE_RATE-KM_PER_SEC': 2.003081436837, 'RIGHT_ASCENSION-DEG': 257.54736349895, 'SATELLITE_GCRS_KM': [-467.80314297217205, -5759.482319112413, 4905.425925963457], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.85081840658, 'AZIMUTH-DEG': 205.25772452492, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31047299438, 'DECLINATION-DEG': 24.08866264799, 'DRA_COSDEC-DEG_PER_SEC': 0.02818703978, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594108454, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.74056940896966, -4618.191150968967, 4382.11837799423], 'PHASE_ANGLE-DEG': 62.20723056963, 'RANGE-KM': 1280.793556117738, 'RANGE_RATE-KM_PER_SEC': 2.006215648606, 'RIGHT_ASCENSION-DEG': 257.5504530523, 'SATELLITE_GCRS_KM': [-467.80849329183053, -5759.953125951174, 4904.874045229727], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.82246237749, 'AZIMUTH-DEG': 205.22213486366, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31038516328, 'DECLINATION-DEG': 24.05762581901, 'DRA_COSDEC-DEG_PER_SEC': 0.02816819805, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559412002, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.70689886864062, -4618.192798812746, 4382.118298917356], 'PHASE_ANGLE-DEG': 62.19567892409, 'RANGE-KM': 1280.994293908117, 'RANGE_RATE-KM_PER_SEC': 2.009347110885, 'RIGHT_ASCENSION-DEG': 257.55353855057, 'SATELLITE_GCRS_KM': [-467.8138371839884, -5760.423690763257, 4904.322341560027], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.79409534791, 'AZIMUTH-DEG': 205.18663365813, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31029719786, 'DECLINATION-DEG': 24.02658529234, 'DRA_COSDEC-DEG_PER_SEC': 0.02814936003, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594131597, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.67321476686564, -4618.194447074008, 4382.118219808623], 'PHASE_ANGLE-DEG': 62.18413328072, 'RANGE-KM': 1281.19542567612, 'RANGE_RATE-KM_PER_SEC': 2.012478342583, 'RIGHT_ASCENSION-DEG': 257.55662248079, 'SATELLITE_GCRS_KM': [-467.81917894977875, -5760.894392268689, 4903.770370932096], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.76574018554, 'AZIMUTH-DEG': 205.15124905537, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31020916915, 'DECLINATION-DEG': 23.99556605015, 'DRA_COSDEC-DEG_PER_SEC': 0.02813054087, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559414317, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.63954420261248, -4618.196094426724, 4382.1181407316735], 'PHASE_ANGLE-DEG': 62.1726029305, 'RANGE-KM': 1281.396789461002, 'RANGE_RATE-KM_PER_SEC': 2.015606823275, 'RIGHT_ASCENSION-DEG': 257.55970236563, 'SATELLITE_GCRS_KM': [-467.82451429127457, -5761.364851781184, 4903.218577414463], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.73737411538, 'AZIMUTH-DEG': 205.11595216489, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31012100653, 'DECLINATION-DEG': 23.96454313711, 'DRA_COSDEC-DEG_PER_SEC': 0.02811172542, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594154745, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.60586007669892, -4618.197742196735, 4382.118061622864], 'PHASE_ANGLE-DEG': 62.16107859584, 'RANGE-KM': 1281.598547176904, 'RANGE_RATE-KM_PER_SEC': 2.018735069417, 'RIGHT_ASCENSION-DEG': 257.56278068757, 'SATELLITE_GCRS_KM': [-467.82984750247397, -5761.835447935862, 4902.666516912794], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.70900859392, 'AZIMUTH-DEG': 205.08075683641, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.31003274563, 'DECLINATION-DEG': 23.93352904743, 'DRA_COSDEC-DEG_PER_SEC': 0.02809292125, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559416632, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.57217593887648, -4618.199389721064, 4382.11798251402], 'PHASE_ANGLE-DEG': 62.14956492123, 'RANGE-KM': 1281.800617705631, 'RANGE_RATE-KM_PER_SEC': 2.021861820359, 'RIGHT_ASCENSION-DEG': 257.56585621036, 'SATELLITE_GCRS_KM': [-467.83517643556837, -5762.305991398193, 4902.1144114726685], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.68065507651, 'AZIMUTH-DEG': 205.04567675837, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30994442228, 'DECLINATION-DEG': 23.90253626107, 'DRA_COSDEC-DEG_PER_SEC': 0.0280741359, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594177893, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.5385053385868, -4618.201036337145, 4382.117903436957], 'PHASE_ANGLE-DEG': 62.13806653397, 'RANGE-KM': 1282.002919425648, 'RANGE_RATE-KM_PER_SEC': 2.024985817935, 'RIGHT_ASCENSION-DEG': 257.56892770221, 'SATELLITE_GCRS_KM': [-467.84049894991114, -5762.776292918342, 4901.56248321204], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.65229078884, 'AZIMUTH-DEG': 205.01068329136, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30985596561, 'DECLINATION-DEG': 23.87153984395, 'DRA_COSDEC-DEG_PER_SEC': 0.02805535426, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559418947, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.50482117663614, -4618.202683370223, 4382.1178243280365], 'PHASE_ANGLE-DEG': 62.12657418217, 'RANGE-KM': 1282.205615005367, 'RANGE_RATE-KM_PER_SEC': 2.028109575059, 'RIGHT_ASCENSION-DEG': 257.57199763887, 'SATELLITE_GCRS_KM': [-467.84581932825125, -5763.246731004184, 4901.010287928313], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.62393859529, 'AZIMUTH-DEG': 204.97580418418, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30976744703, 'DECLINATION-DEG': 23.84056474261, 'DRA_COSDEC-DEG_PER_SEC': 0.02803659145, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559420104, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.47115055233914, -4618.204329495242, 4382.117745250899], 'PHASE_ANGLE-DEG': 62.11509711375, 'RANGE-KM': 1282.408541225468, 'RANGE_RATE-KM_PER_SEC': 2.031230577203, 'RIGHT_ASCENSION-DEG': 257.57506355421, 'SATELLITE_GCRS_KM': [-467.85113329105434, -5763.716927181515, 4900.458269870454], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.59557572213, 'AZIMUTH-DEG': 204.94101096321, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30968500734, 'DECLINATION-DEG': 23.80958603712, 'DRA_COSDEC-DEG_PER_SEC': 0.02801839086, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559421262, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.4374663664722, -4618.2059760370585, 4382.117666141904], 'PHASE_ANGLE-DEG': 62.1036260939, 'RANGE-KM': 1282.611861256923, 'RANGE_RATE-KM_PER_SEC': 2.034392126945, 'RIGHT_ASCENSION-DEG': 257.57812791943, 'SATELLITE_GCRS_KM': [-467.85644511495366, -5764.187259873663, 4899.905984763254], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.5672250322, 'AZIMUTH-DEG': 204.90633122007, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.3095900827, 'DECLINATION-DEG': 23.77862865972, 'DRA_COSDEC-DEG_PER_SEC': 0.02799909201, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.559422419, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.40379571806832, -4618.207621671024, 4382.117587064692], 'PHASE_ANGLE-DEG': 62.09217035337, 'RANGE-KM': 1282.815411377592, 'RANGE_RATE-KM_PER_SEC': 2.037469336319, 'RIGHT_ASCENSION-DEG': 257.58118827292, 'SATELLITE_GCRS_KM': [-467.86175052614595, -5764.657350691128, 4899.353876928141], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.53886375256, 'AZIMUTH-DEG': 204.87173664559, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30950123735, 'DECLINATION-DEG': 23.74766770474, 'DRA_COSDEC-DEG_PER_SEC': 0.0279803554, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594235766, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.37011150819055, -4618.209267721584, 4382.1175079556215], 'PHASE_ANGLE-DEG': 62.08072067445, 'RANGE-KM': 1283.019355260231, 'RANGE_RATE-KM_PER_SEC': 2.040587089308, 'RIGHT_ASCENSION-DEG': 257.58424708138, 'SATELLITE_GCRS_KM': [-467.86705379489575, -5765.127577972171, 4898.801502017925], 'TLE-DATE': '2024-04-16 00:36:03'}"
"{'ALTITUDE-DEG': 68.51051474432, 'AZIMUTH-DEG': 204.83725467551, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.3094123312, 'DECLINATION-DEG': 23.71672809006, 'DRA_COSDEC-DEG_PER_SEC': 0.02796163757, 'ILLUMINATED': True, 'JULIAN_DATE': 2460416.5594247337, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-215.33644083579406, -4618.210912864491, 4382.117428878335], 'PHASE_ANGLE-DEG': 62.06928627065, 'RANGE-KM': 1283.223528680706, 'RANGE_RATE-KM_PER_SEC': 2.043702084384, 'RIGHT_ASCENSION-DEG': 257.58730188764, 'SATELLITE_GCRS_KM': [-467.87235065440717, -5765.597563412415, 4898.249304425909], 'TLE-DATE': '2024-04-16 00:36:03'}"
