"{'ALTITUDE-DEG': 52.57456618871, 'AZIMUTH-DEG': 145.61229807563, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.25240274319, 'DECLINATION-DEG': 10.72911937881, 'DRA_COSDEC-DEG_PER_SEC': 0.04706944982, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.206143484, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-259.92915669255717, 4616.1517317881235, 4381.868893696147], 'PHASE_ANGLE-DEG': 46.46813572295, 'RANGE-KM': 1456.799794846868, 'RANGE_RATE-KM_PER_SEC': -3.180408457442, 'RIGHT_ASCENSION-DEG': 113.77006253882, 'SATELLITE_GCRS_KM': [-836.852282236365, 5926.064838653604, 4653.075460616411], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 68.48155034764, 'AZIMUTH-DEG': 68.30697468183, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30530891289, 'DECLINATION-DEG': 47.71271339499, 'DRA_COSDEC-DEG_PER_SEC': -0.09797677068, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491049734, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.8501882464305, -4510.683347775874, 4383.970359598001], 'PHASE_ANGLE-DEG': 88.00168502561, 'RANGE-KM': 1284.401690152627, 'RANGE_RATE-KM_PER_SEC': -0.722098991977, 'RIGHT_ASCENSION-DEG': 287.90565766526, 'SATELLITE_GCRS_KM': [-740.1490603676356, -5333.032227465608, 5334.14557101108], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.49130498688, 'AZIMUTH-DEG': 68.39049893382, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30536167687, 'DECLINATION-DEG': 47.68218570339, 'DRA_COSDEC-DEG_PER_SEC': -0.09792090788, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491050891, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.81730151389, -4510.690756136339, 4383.970282450971], 'PHASE_ANGLE-DEG': 87.97985578828, 'RANGE-KM': 1284.329662934323, 'RANGE_RATE-KM_PER_SEC': -0.718734941563, 'RIGHT_ASCENSION-DEG': 287.89110796157, 'SATELLITE_GCRS_KM': [-740.1844163672, -5333.542597834262, 5333.631643166445], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.50102239182, 'AZIMUTH-DEG': 68.47413797059, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30541428024, 'DECLINATION-DEG': 47.6516404575, 'DRA_COSDEC-DEG_PER_SEC': -0.09786505352, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910520487, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.7844014932941, -4510.69816723811, 4383.970205272762], 'PHASE_ANGLE-DEG': 87.95801651557, 'RANGE-KM': 1284.257943300631, 'RANGE_RATE-KM_PER_SEC': -0.71536896098, 'RIGHT_ASCENSION-DEG': 287.87656921609, 'SATELLITE_GCRS_KM': [-740.2197798278138, -5334.053124824483, 5333.117459637631], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.51069467013, 'AZIMUTH-DEG': 68.5578242714, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30546668063, 'DECLINATION-DEG': 47.62110224933, 'DRA_COSDEC-DEG_PER_SEC': -0.09780925248, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491053206, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.7515146527082, -4510.705575118953, 4383.970128125459], 'PHASE_ANGLE-DEG': 87.93618479134, 'RANGE-KM': 1284.186589007731, 'RANGE_RATE-KM_PER_SEC': -0.712003760617, 'RIGHT_ASCENSION-DEG': 287.86205309839, 'SATELLITE_GCRS_KM': [-740.2551222993123, -5334.563397709863, 5332.603434092733], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.52032953183, 'AZIMUTH-DEG': 68.64162495479, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30551892019, 'DECLINATION-DEG': 47.59054651905, 'DRA_COSDEC-DEG_PER_SEC': -0.09775345983, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910543635, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.7186145240302, -4510.7129857409, 4383.970050946977], 'PHASE_ANGLE-DEG': 87.91434305885, 'RANGE-KM': 1284.115542684891, 'RANGE_RATE-KM_PER_SEC': -0.708636634728, 'RIGHT_ASCENSION-DEG': 287.84754789862, 'SATELLITE_GCRS_KM': [-740.2904722262439, -5335.073827168041, 5332.089152833858], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.52991915131, 'AZIMUTH-DEG': 68.72547236638, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30557095685, 'DECLINATION-DEG': 47.55999786707, 'DRA_COSDEC-DEG_PER_SEC': -0.09769772041, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910555207, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.6857275755117, -4510.72039314209, 4383.969973799403], 'PHASE_ANGLE-DEG': 87.89250890401, 'RANGE-KM': 1284.044861546309, 'RANGE_RATE-KM_PER_SEC': -0.705270294695, 'RIGHT_ASCENSION-DEG': 287.83306525951, 'SATELLITE_GCRS_KM': [-740.3258011687273, -5335.584002551244, 5331.575029607655], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.53947117245, 'AZIMUTH-DEG': 68.80943375074, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30562283248, 'DECLINATION-DEG': 47.52943172515, 'DRA_COSDEC-DEG_PER_SEC': -0.09764198931, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910566784, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.6528273386597, -4510.727803284239, 4383.969896620649], 'PHASE_ANGLE-DEG': 87.87066476814, 'RANGE-KM': 1283.974488762459, 'RANGE_RATE-KM_PER_SEC': -0.701902033689, 'RIGHT_ASCENSION-DEG': 287.81859349824, 'SATELLITE_GCRS_KM': [-740.3611375602001, -5336.094334458792, 5331.060650637487], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.5489778367, 'AZIMUTH-DEG': 68.89344132054, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30567450529, 'DECLINATION-DEG': 47.49887270211, 'DRA_COSDEC-DEG_PER_SEC': -0.09758631134, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910578355, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.6199402821193, -4510.7352102057985, 4383.9698194728035], 'PHASE_ANGLE-DEG': 87.84882823903, 'RANGE-KM': 1283.904481005105, 'RANGE_RATE-KM_PER_SEC': -0.698534564157, 'RIGHT_ASCENSION-DEG': 287.80414423074, 'SATELLITE_GCRS_KM': [-740.3964529722683, -5336.604412321223, 5330.546429748702], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.55844672152, 'AZIMUTH-DEG': 68.97756244559, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30572601686, 'DECLINATION-DEG': 47.46829622137, 'DRA_COSDEC-DEG_PER_SEC': -0.09753064164, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491058993, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.5870399372982, -4510.742619868101, 4383.969742293777], 'PHASE_ANGLE-DEG': 87.82698175614, 'RANGE-KM': 1283.834781986211, 'RANGE_RATE-KM_PER_SEC': -0.695165178329, 'RIGHT_ASCENSION-DEG': 287.78970580117, 'SATELLITE_GCRS_KM': [-740.4317758273377, -5337.114646659359, 5330.031953086101], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.59589719166, 'AZIMUTH-DEG': 69.31477173471, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30593020089, 'DECLINATION-DEG': 47.34596366667, 'DRA_COSDEC-DEG_PER_SEC': -0.09730831357, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910636228, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.4554644861439, -4510.772250157495, 4383.969433638402], 'PHASE_ANGLE-DEG': 87.73960202008, 'RANGE-KM': 1283.559411663419, 'RANGE_RATE-KM_PER_SEC': -0.681684786621, 'RIGHT_ASCENSION-DEG': 287.73212966605, 'SATELLITE_GCRS_KM': [-740.5729711502752, -5339.154685640258, 5327.973972068992], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.60515322714, 'AZIMUTH-DEG': 69.39925391778, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.3059807814, 'DECLINATION-DEG': 47.31537396727, 'DRA_COSDEC-DEG_PER_SEC': -0.097252819, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.49106478, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.4225771055651, -4510.7796556401545, 4383.969356489741], 'PHASE_ANGLE-DEG': 87.71775870698, 'RANGE-KM': 1283.491425390828, 'RANGE_RATE-KM_PER_SEC': -0.678313990046, 'RIGHT_ASCENSION-DEG': 287.71777987575, 'SATELLITE_GCRS_KM': [-740.6082459632839, -5339.664470828165, 5327.459458305427], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.61437094399, 'AZIMUTH-DEG': 69.48384835745, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30603120005, 'DECLINATION-DEG': 47.28476690711, 'DRA_COSDEC-DEG_PER_SEC': -0.09719733253, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910659376, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.3896764364872, -4510.787063862997, 4383.969279309898], 'PHASE_ANGLE-DEG': 87.69590552222, 'RANGE-KM': 1283.423749002245, 'RANGE_RATE-KM_PER_SEC': -0.674941291254, 'RIGHT_ASCENSION-DEG': 287.70344080462, 'SATELLITE_GCRS_KM': [-740.6435282008938, -5340.174412345859, 5326.944688678538], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.62354285418, 'AZIMUTH-DEG': 69.56848674255, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30608141623, 'DECLINATION-DEG': 47.25416712795, 'DRA_COSDEC-DEG_PER_SEC': -0.09714189879, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910670947, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.356788947906, -4510.794468866019, 4383.969202160966], 'PHASE_ANGLE-DEG': 87.67406006093, 'RANGE-KM': 1283.356436998056, 'RANGE_RATE-KM_PER_SEC': -0.671569406254, 'RIGHT_ASCENSION-DEG': 287.68912396222, 'SATELLITE_GCRS_KM': [-740.6787894784103, -5340.684099938222, 5326.430077327676], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.64176376383, 'AZIMUTH-DEG': 69.73803049768, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30618132205, 'DECLINATION-DEG': 47.19294023436, 'DRA_COSDEC-DEG_PER_SEC': -0.09703110002, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491069409, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.2910005742133, -4510.809281132418, 4383.969047831647], 'PHASE_ANGLE-DEG': 87.63035720268, 'RANGE-KM': 1283.222797738808, 'RANGE_RATE-KM_PER_SEC': -0.664822660556, 'RIGHT_ASCENSION-DEG': 287.66053380033, 'SATELLITE_GCRS_KM': [-740.7493059148172, -5341.703533789986, 5325.400501164261], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.65081258566, 'AZIMUTH-DEG': 69.82293541173, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30623101148, 'DECLINATION-DEG': 47.16231315237, 'DRA_COSDEC-DEG_PER_SEC': -0.09697573495, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910705667, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.2580996891678, -4510.816688395575, 4383.968970651262], 'PHASE_ANGLE-DEG': 87.60849983324, 'RANGE-KM': 1283.156470862779, 'RANGE_RATE-KM_PER_SEC': -0.661447804645, 'RIGHT_ASCENSION-DEG': 287.64626044175, 'SATELLITE_GCRS_KM': [-740.7845610677296, -5342.213280000756, 5324.88553632186], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.65981538159, 'AZIMUTH-DEG': 69.90788310992, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30628049863, 'DECLINATION-DEG': 47.13169343233, 'DRA_COSDEC-DEG_PER_SEC': -0.09692042238, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910717243, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.225211984511, -4510.82409243934, 4383.968893501785], 'PHASE_ANGLE-DEG': 87.58665024571, 'RANGE-KM': 1283.090508043408, 'RANGE_RATE-KM_PER_SEC': -0.658073773625, 'RIGHT_ASCENSION-DEG': 287.63200918088, 'SATELLITE_GCRS_KM': [-740.8197952699123, -5342.722772346074, 5324.3707298528725], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.66877932603, 'AZIMUTH-DEG': 69.99294169684, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30632982329, 'DECLINATION-DEG': 47.10105644884, 'DRA_COSDEC-DEG_PER_SEC': -0.09686511777, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491072882, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.19231099144, -4510.831499222665, 4383.968816321127], 'PHASE_ANGLE-DEG': 87.5647908691, 'RANGE-KM': 1283.024856245066, 'RANGE_RATE-KM_PER_SEC': -0.654697854643, 'RIGHT_ASCENSION-DEG': 287.61776852186, 'SATELLITE_GCRS_KM': [-740.8550368787799, -5343.232420875383, 5323.855667430907], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.6776971364, 'AZIMUTH-DEG': 70.07804247695, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30637894575, 'DECLINATION-DEG': 47.07042686774, 'DRA_COSDEC-DEG_PER_SEC': -0.09680986556, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491074039, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.1594231789013, -4510.838902786768, 4383.96873917138], 'PHASE_ANGLE-DEG': 87.54293930361, 'RANGE-KM': 1282.959568337928, 'RANGE_RATE-KM_PER_SEC': -0.651322766142, 'RIGHT_ASCENSION-DEG': 287.60354989543, 'SATELLITE_GCRS_KM': [-740.8902575415854, -5343.74181556915, 5323.340763431104], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.69540846066, 'AZIMUTH-DEG': 70.24850646732, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30647666318, 'DECLINATION-DEG': 47.00914068652, 'DRA_COSDEC-DEG_PER_SEC': -0.09669942925, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491076354, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.0936341572036, -4510.853712174741, 4383.968584840429], 'PHASE_ANGLE-DEG': 87.49922449015, 'RANGE-KM': 1282.829979044504, 'RANGE_RATE-KM_PER_SEC': -0.644569658704, 'RIGHT_ASCENSION-DEG': 287.57515573642, 'SATELLITE_GCRS_KM': [-740.9606927267587, -5344.760663421731, 5322.3106019368415], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.70420179919, 'AZIMUTH-DEG': 70.33386919855, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30652525796, 'DECLINATION-DEG': 46.97848411895, 'DRA_COSDEC-DEG_PER_SEC': -0.0966442451, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910775116, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.0607329480013, -4510.861117998416, 4383.968507659227], 'PHASE_ANGLE-DEG': 87.47736126987, 'RANGE-KM': 1282.765678034456, 'RANGE_RATE-KM_PER_SEC': -0.641191644571, 'RIGHT_ASCENSION-DEG': 287.56098016523, 'SATELLITE_GCRS_KM': [-740.9959072428026, -5345.2701165321, 5321.795344412413], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.71295230161, 'AZIMUTH-DEG': 70.41930730344, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30657982756, 'DECLINATION-DEG': 46.94782269999, 'DRA_COSDEC-DEG_PER_SEC': -0.09659105636, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491078669, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1005.0278316848845, -4510.868523582103, 4383.968430477889], 'PHASE_ANGLE-DEG': 87.45549712407, 'RANGE-KM': 1282.701714919682, 'RANGE_RATE-KM_PER_SEC': -0.637825811162, 'RIGHT_ASCENSION-DEG': 287.54682080468, 'SATELLITE_GCRS_KM': [-741.0311149838006, -5345.779520766263, 5321.280038114262], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.72165640391, 'AZIMUTH-DEG': 70.50478609424, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30662188039, 'DECLINATION-DEG': 46.91716878449, 'DRA_COSDEC-DEG_PER_SEC': -0.096533989, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910798264, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1004.9949436024269, -4510.875925947048, 4383.968353327462], 'PHASE_ANGLE-DEG': 87.43364086249, 'RANGE-KM': 1282.638115277296, 'RANGE_RATE-KM_PER_SEC': -0.634435426041, 'RIGHT_ASCENSION-DEG': 287.53268331492, 'SATELLITE_GCRS_KM': [-741.0663017908663, -5346.288671239727, 5320.764890359992], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.73032104168, 'AZIMUTH-DEG': 70.59037409027, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30666992743, 'DECLINATION-DEG': 46.88649771955, 'DRA_COSDEC-DEG_PER_SEC': -0.0964788948, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491080984, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1004.962042231209, -4510.883331050916, 4383.9682761458525], 'PHASE_ANGLE-DEG': 87.41177490882, 'RANGE-KM': 1282.574827971774, 'RANGE_RATE-KM_PER_SEC': -0.631055867689, 'RIGHT_ASCENSION-DEG': 287.51855629199, 'SATELLITE_GCRS_KM': [-741.1014959830316, -5346.797977726838, 5320.249486548529], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.74751766985, 'AZIMUTH-DEG': 70.76173893166, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30677163494, 'DECLINATION-DEG': 46.82515356048, 'DRA_COSDEC-DEG_PER_SEC': -0.09637073484, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491083299, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1004.8962525616874, -4510.898137560218, 4383.968121813271], 'PHASE_ANGLE-DEG': 87.36804916416, 'RANGE-KM': 1282.449292677301, 'RANGE_RATE-KM_PER_SEC': -0.624309276111, 'RIGHT_ASCENSION-DEG': 287.49035628778, 'SATELLITE_GCRS_KM': [-741.1718498880316, -5347.816239205293, 5319.218740023027], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.75604955668, 'AZIMUTH-DEG': 70.84751515538, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30681293439, 'DECLINATION-DEG': 46.79448050675, 'DRA_COSDEC-DEG_PER_SEC': -0.09631383576, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491084456, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1004.8633642632245, -4510.9055389658915, 4383.968044662301], 'PHASE_ANGLE-DEG': 87.34618940241, 'RANGE-KM': 1282.387044517641, 'RANGE_RATE-KM_PER_SEC': -0.620916865803, 'RIGHT_ASCENSION-DEG': 287.47628324242, 'SATELLITE_GCRS_KM': [-741.2070096058958, -5348.325194226388, 5318.703397357855], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.76454163311, 'AZIMUTH-DEG': 70.93339958016, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30686025081, 'DECLINATION-DEG': 46.76379036892, 'DRA_COSDEC-DEG_PER_SEC': -0.09625886097, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910856136, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1004.830462676131, -4510.912943110055, 4383.967967480147], 'PHASE_ANGLE-DEG': 87.32432000429, 'RANGE-KM': 1282.325109441578, 'RANGE_RATE-KM_PER_SEC': -0.617535285127, 'RIGHT_ASCENSION-DEG': 287.46222058765, 'SATELLITE_GCRS_KM': [-741.2421766964395, -5348.83430516399, 5318.187798575759], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.7729869987, 'AZIMUTH-DEG': 71.01932282617, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30691354884, 'DECLINATION-DEG': 46.73310785563, 'DRA_COSDEC-DEG_PER_SEC': -0.09620585138, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491086771, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1004.7975742697321, -4510.920344036077, 4383.967890328906], 'PHASE_ANGLE-DEG': 87.30245857815, 'RANGE-KM': 1282.263537326094, 'RANGE_RATE-KM_PER_SEC': -0.614167053121, 'RIGHT_ASCENSION-DEG': 287.44817961151, 'SATELLITE_GCRS_KM': [-741.2773228674741, -5349.343162431037, 5317.672358483344], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.78139238223, 'AZIMUTH-DEG': 71.10535375961, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30695431651, 'DECLINATION-DEG': 46.70240829097, 'DRA_COSDEC-DEG_PER_SEC': -0.0961490227, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910879284, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1004.7646725746556, -4510.927747700397, 4383.967813146481], 'PHASE_ANGLE-DEG': 87.28058754357, 'RANGE-KM': 1282.202278665963, 'RANGE_RATE-KM_PER_SEC': -0.610771989586, 'RIGHT_ASCENSION-DEG': 287.43414898803, 'SATELLITE_GCRS_KM': [-741.3124764054469, -5349.852175565872, 5317.1566622442315], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.78975095348, 'AZIMUTH-DEG': 71.1914228792, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30700106588, 'DECLINATION-DEG': 46.67171639119, 'DRA_COSDEC-DEG_PER_SEC': -0.09609415914, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910890856, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1004.7317840604252, -4510.935148146745, 4383.9677359949665], 'PHASE_ANGLE-DEG': 87.25872451023, 'RANGE-KM': 1282.141382793609, 'RANGE_RATE-KM_PER_SEC': -0.607390280358, 'RIGHT_ASCENSION-DEG': 287.42013997963, 'SATELLITE_GCRS_KM': [-741.3476090287143, -5350.360935060092, 5316.641124743499], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.79806937186, 'AZIMUTH-DEG': 71.27759916495, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30705381858, 'DECLINATION-DEG': 46.64100747282, 'DRA_COSDEC-DEG_PER_SEC': -0.09604125724, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.491090243, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1004.6988822572777, -4510.942551331243, 4383.967658812269], 'PHASE_ANGLE-DEG': 87.23685189644, 'RANGE-KM': 1282.080800747484, 'RANGE_RATE-KM_PER_SEC': -0.604018737022, 'RIGHT_ASCENSION-DEG': 287.40614128614, 'SATELLITE_GCRS_KM': [-741.3827490126945, -5350.869850373417, 5316.125331066347], 'TLE-DATE': '2024-05-01 00:36:07'}"
"{'ALTITUDE-DEG': 68.80634087762, 'AZIMUTH-DEG': 71.36381299509, 'CATALOG_ID': 48233, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': -0.30709403519, 'DECLINATION-DEG': 46.61030625963, 'DRA_COSDEC-DEG_PER_SEC': -0.09598449881, 'ILLUMINATED': True, 'JULIAN_DATE': 2460431.4910914004, 'NAME': 'ONEWEB-0165', 'OBSERVER_GCRS_KM': [-1004.6659936351193, -4510.949951297936, 4383.967581660484], 'PHASE_ANGLE-DEG': 87.21498731315, 'RANGE-KM': 1282.020581315202, 'RANGE_RATE-KM_PER_SEC': -0.600624030388, 'RIGHT_ASCENSION-DEG': 287.39216414439, 'SATELLITE_GCRS_KM': [-741.4178680867825, -5351.378512076221, 5315.609696176131], 'TLE-DATE': '2024-05-01 00:36:07'}"
